siren,dateCreationEtablissement,denominationUniteLegale,isOnePerson,X,Y
523156388,2017-03-05,,True,48.93423607,2.3533279176
828151746,2017-03-06,,True,48.911113595,2.3616570143
808355622,2017-03-07,BATEI,False,48.928600396,2.3626598825
510898026,2017-03-23,E.G.I.E,False,48.934600486,2.3499412531
818066789,2017-03-27,MG-MAISON,False,48.92826373,2.365818075
828589283,2017-04-01,YOUZE TRANSFERT,False,48.937101513,2.3584405435
828853978,2017-04-05,NUAGERANCE,False,48.937101513,2.3584405435
528190465,2017-04-08,,True,48.932996324,2.3576445022
823816665,2017-04-10,,True,48.934552019,2.3557880394
821970092,2017-04-12,OMP GARDIENNAGE,False,48.926775609,2.3526214339
829983139,2017-05-01,GLOBAL DEM,False,48.926615991,2.3522897349
414798413,2017-05-01,ASSISTANCE PRINTING,False,48.906181651,2.3593902612
478770142,2017-05-01,F.A.G. PRINTING,False,48.906181651,2.3593902612
814224838,2017-05-09,ISPC SECURITE,False,48.92826373,2.365818075
829673136,2017-05-16,BEAUTY COSMOPOLITAN,False,48.922888184,2.367958838
818499196,2017-06-01,IFANTIS FRANCE SAS,False,48.937101513,2.3584405435
829909522,2017-06-01,,True,48.934429771,2.3539604937
810264127,2017-06-08,SOLIDARITE COURTAGE,False,48.931274476,2.3582021623
830462933,2017-06-15,MOVIEVISION,False,48.94465989,2.3464062514
531230266,2017-06-21,LIBERTY CAR'S,False,48.906926713,2.3580098857
417735354,2017-07-01,YOUSSEF COIFFURE,False,48.94048907,2.3564530439
828847285,2017-07-01,,True,48.933835793,2.3560494252
830785259,2017-07-07,,True,48.936140359,2.3714585169
815079819,2017-07-10,FRANCILIENNE ECHAFAUDAGE,False,48.925164455,2.3496360775
819800798,2017-07-11,VISION ELEC,False,48.928172008,2.365819193
513002626,2017-07-31,SCHILO-JOLIE,False,48.915959295,2.3546537129
753096718,2017-07-31,RTC,False,48.92697895,2.3526067574
808605331,2017-08-01,COMPAGNONS IDF,False,48.926434556,2.3521312247
831512793,2017-08-01,,True,48.909031565,2.3607209884
824166300,2017-08-03,RESTAURANT BLESSING,False,48.916469549,2.366514424
831627088,2017-08-09,JADE DISTRIBUTION,False,48.924299261,2.3742975233
823399449,2017-08-14,MODERN BUILDINGS,False,48.930443202,2.3528897159
521297176,2017-08-18,RECOSOL GISES PASSERELLE NORD- SUD- SUD,False,48.943183025,2.3502481901
831880869,2017-08-21,SCI MARIKO,False,48.939518072,2.36792004
799344023,2017-08-24,MELODY,False,48.907443263,2.3592167523
328214283,2017-09-01,GARAGE JEAN JAURES,False,48.909832068,2.3594638912
831615976,2017-09-01,,True,48.919416233,2.3453917615
831787833,2017-09-01,,True,48.937268934,2.3504880508
829248202,2017-09-02,,True,48.9149726,2.3544571861
751883331,2017-09-05,PARIS PORTAGE,False,48.925164455,2.3496360775
750122541,2017-09-06,FINBAT,False,48.913893335,2.3469716561
832694848,2017-09-12,ZIFERTE PRODUCTIONS,False,48.931820228,2.3560513066
832418354,2017-09-14,CAMERBOY MANAGEMENT & ENTERTAINMENT,False,48.922888184,2.367958838
804218139,2017-09-15,SANA SECURITY,False,48.925385344,2.3672260774
819716226,2017-09-21,O&MK TRANSPORT,False,48.948093398,2.3509536117
531071322,2017-09-30,JABIR,False,48.925164455,2.3496360775
827900283,2017-10-01,,True,48.926895586,2.3652478997
832717847,2017-10-05,ASSOCIATION POUR LA COOPERATION LINCLUSION ET LE DEVELOPPEMENT,False,48.94210538,2.3574481871
832807788,2017-10-10,KM TRANSPORTS,False,48.918902951,2.3421314518
802524793,2017-10-11,E.M.A.F,False,48.934600486,2.3499412531
494493224,2017-10-13,CLUB 93 JEUNESSE ET ENTREPRISES,False,48.938381377,2.3565621161
832811343,2017-10-15,EMD,False,48.925629671,2.3497872076
830338240,2017-10-16,,True,48.914639444,2.3531799627
832934731,2017-10-17,TEAM CONSTRUCTION,False,48.944046462,2.367233867
833061567,2017-10-17,,True,48.940394348,2.3457666377
814772240,2017-10-24,ISSRA,False,48.936839022,2.3521396491
833846165,2017-10-25,HEDAYA ART-DECO,False,48.936194442,2.3565184586
788056463,2017-11-01,TERIDEAL SEGEX ENERGIES,False,48.926706561,2.3749319857
832475263,2017-11-01,,True,48.907878514,2.3596176744
830913182,2017-11-02,ECOPRO-DISTRIB,False,48.936341861,2.3505876699
817558414,2017-11-06,IN-CUBES,False,48.937299089,2.3431337607
833420268,2017-11-08,MG,False,48.926572268,2.3526359739
833349624,2017-11-13,JRM DISTRIBUTION,False,48.922888184,2.367958838
824547038,2017-11-15,LA CAVE VIN 93,False,48.906025148,2.360816983
828515841,2017-11-20,,True,48.906349515,2.3588791999
835118142,2017-11-27,BARBERSHOP LANDY LAND,False,48.916469549,2.366514424
815079819,2017-12-01,FRANCILIENNE ECHAFAUDAGE,False,48.925164455,2.3496360775
834184095,2017-12-11,MK BATI,False,48.943183025,2.3502481901
834934093,2017-12-14,ZN,False,48.942986562,2.3714024068
813886223,2017-12-15,,True,48.93480496,2.3435683326
817704687,2017-12-20,ELEGANCE TRANPORT PARISIEN,False,48.925164455,2.3496360775
834221665,2017-12-22,AGENCEMENT DESIGN,False,48.936602115,2.3540659227
832667372,2018-01-01,,True,48.933181061,2.3502087733
791586506,2018-01-04,RENOV-SERVICES,False,48.92826373,2.365818075
830728713,2018-01-04,KRT RESTAURANT,False,48.926157693,2.3731874686
847503653,2018-01-05,ALIA PARIS,False,48.937588053,2.3561312901
504858424,2018-01-05,,True,48.939516456,2.3582402569
535126718,2018-01-05,SARL BOIS RENOV,False,48.932636884,2.3684234951
831422845,2018-01-09,LA FRANCILIENNE ECHAFAUDAGE,False,48.925164455,2.3496360775
828503995,2018-01-11,SASU HKA,False,48.92697895,2.3526067574
834453292,2018-01-14,,True,48.942543084,2.3696644308
538437559,2018-01-19,DOUGA SECURITE PRIVEE,False,48.943334032,2.3562516983
800465296,2018-01-27,FAS RENOV SAS,False,48.926484499,2.3408908278
840705719,2018-01-31,LA CONSEILS,False,48.914812257,2.357267633
834819237,2018-02-01,,True,48.946102566,2.3702046731
835247206,2018-02-01,ROYAL EVENTS & SERVICES,False,48.913450869,2.3635126085
808355622,2018-02-01,BATEI,False,48.928600396,2.3626598825
834991192,2018-02-02,,True,48.941877646,2.3701830659
803395581,2018-02-07,BURGER ET PIZZA,False,48.927883586,2.363322401
837694421,2018-02-23,,True,48.907184373,2.3646738191
820622801,2018-03-01,AM AUTOMOBILES,False,48.943895205,2.3574795923
832956007,2018-03-06,LA CAPUCINE,False,48.916877849,2.3436301785
814257853,2018-03-12,PROJET,False,48.926484499,2.3408908278
838483832,2018-03-14,AUTO BEST,False,48.938765283,2.3738480436
837636034,2018-03-14,,True,48.935340498,2.3560695648
834567315,2018-03-20,MBC,False,48.932748401,2.3576967007
839131414,2018-03-29,TRIO NET,False,48.923982301,2.3675392784
838835965,2018-03-29,SNJ PLUS,False,48.925629671,2.3497872076
818462905,2018-03-30,PP TRANSPORT,False,48.934406282,2.3789478819
838435592,2018-04-01,,True,48.922888184,2.367958838
478248040,2018-04-01,,True,48.934335193,2.3535985869
839271251,2018-04-01,,True,48.937439023,2.3596361218
838639284,2018-04-07,,True,48.907915273,2.3578830936
800165938,2018-04-16,INTERHAL,False,48.936602115,2.3540659227
820322246,2018-04-27,LOOK COIFFURE,False,48.940750349,2.3508732314
839190014,2018-04-28,,True,48.937439023,2.3596361218
839420866,2018-05-03,,True,48.912697597,2.360739948
819426750,2018-05-11,PRO EVENT,False,48.942986562,2.3714024068
839953387,2018-05-30,,True,48.916163068,2.3662084157
833134729,2018-06-01,IMMO CONSEIL DES LILAS,False,48.935150011,2.3560327475
503421323,2018-06-15,,True,48.924995942,2.3675651695
478108640,2018-06-18,,True,48.923900848,2.3648914013
402822019,2018-07-01,ATALIAN MAINTENANCE & ENERGY,False,48.903733968,2.3627061094
804192979,2018-07-01,,True,48.938114498,2.3563663906
832306997,2018-07-01,PROTECTION SECURITE PRIVEE,False,48.92697895,2.3526067574
841517360,2018-07-02,,True,48.92364932,2.3646037933
840736540,2018-07-09,,True,48.918521885,2.3406532714
840457550,2018-07-10,,True,48.937075056,2.3670292802
791264880,2018-07-16,IKS TRANSPORT,False,48.941479674,2.3694740464
751838038,2018-07-17,SASU BOC,False,48.926641302,2.3393331428
792782922,2018-07-23,REFLEX LOC & BAT,False,48.926101246,2.3407320488
832684435,2018-08-02,P C I M,False,48.92826373,2.365818075
811652817,2018-08-09,,True,48.906286189,2.3574666363
841598618,2018-08-10,EURO BD,False,48.92697895,2.3526067574
798402426,2018-08-13,RANDY TAB,False,48.904858271,2.3590121594
843512500,2018-08-20,LES GENTLEMANS,False,48.917645203,2.3663950439
822360384,2018-08-23,,True,48.927369866,2.3641270856
449583459,2018-09-01,SANS UN PLI,False,48.913999165,2.3461275166
844243345,2018-09-01,,True,48.93863768,2.3728342348
842081234,2018-09-03,FDD,False,48.92404164,2.3678263714
800703472,2018-09-11,SARL KIT- ASSURANCES,False,48.941616027,2.3712073706
842121451,2018-09-15,,True,48.914067201,2.3451156139
537953515,2018-09-17,,True,48.94347268,2.3843221461
832946800,2018-09-20,A.K CASH AND CARRY,False,48.907891617,2.3587888537
822019980,2018-09-20,TAKOTAK TRANSPORT,False,48.942982018,2.3848794908
482485711,2018-10-01,,True,48.935143268,2.35615022
799629423,2018-10-15,AE2M ASSURANCES ET CONSEILS,False,48.934023338,2.3561412859
819716226,2018-10-18,O&MK TRANSPORT,False,48.948093398,2.3509536117
839970852,2018-10-25,AFRICAN DREAM FRANCE,False,48.940317357,2.342706994
822208062,2018-11-01,A FIL DRIVE,False,48.934078818,2.3494290865
843555442,2018-11-01,,True,48.919416233,2.3453917615
804493880,2018-11-01,R.A.F. IMPORT,False,48.937253297,2.3570950593
804493880,2018-11-01,R.A.F. IMPORT,False,48.937253297,2.3570950593
800479073,2018-11-03,FREEWOOD,False,48.92892337,2.3514534421
844087775,2018-11-10,KUBERAN SUPERMARCHE,False,48.923865808,2.3686924935
844285932,2018-11-14,AZRO,False,48.925164455,2.3496360775
844023549,2018-11-16,,True,48.923759026,2.3680885499
812961720,2018-11-29,BATI-COM,False,48.936953692,2.3562305993
844334391,2018-11-29,SYYDRIVER,False,48.926625837,2.3698044504
828081901,2018-11-30,DM CONCEPT,False,48.92697895,2.3526067574
844023762,2018-12-01,[ND],True,48.906533675,2.362211128
823965165,2018-12-03,MANSFRUITS,False,48.936341861,2.3505876699
844620054,2018-12-06,SOCIETE AXESSIBLE,False,48.925164455,2.3496360775
844668160,2018-12-08,,True,48.915513043,2.3638819929
809693419,2018-12-11,OLYMPIA CONSTRUCTIONS,False,48.930860277,2.3567621414
504436478,2018-12-14,PERE ET FILS,False,48.941241859,2.3720692056
842741183,2018-12-15,,True,48.94419066,2.3559122129
753176494,2018-12-18,,True,48.908542886,2.3635930908
833514417,2018-12-24,CPC,False,48.936341861,2.3505876699
830697868,2018-12-31,MC ETUDES,False,48.923335263,2.362027023
848763256,2019-01-01,,True,48.923364201,2.3674853809
885117895,2019-01-01,GERARD-DELANDRE INDIVISION,False,48.929619975,2.3644817407
753584945,2019-01-01,,True,48.93757518,2.3479446821
850257742,2019-01-01,,True,48.937758068,2.3479893476
433971157,2019-01-02,DENISIEN,False,48.934061133,2.3555102066
840450209,2019-01-02,JD DISTRIBUTION,False,48.936941229,2.3784016353
841378342,2019-01-02,AZ BATI93,False,48.91408769,2.3596190448
480736594,2019-01-14,RESILIENCE,False,48.943246422,2.3493523718
425008554,2019-01-30,,True,48.925629671,2.3497872076
809138779,2019-02-01,SARL LE 41,False,48.933726699,2.3554619356
847806726,2019-02-01,,True,48.9377591,2.3686754037
848073557,2019-02-01,,True,48.933303027,2.3566470389
829216340,2019-02-02,,True,48.942557698,2.3824928516
803316322,2019-02-11,,True,48.916469549,2.366514424
821085594,2019-02-11,,True,48.926468397,2.3427236353
848353264,2019-02-15,,True,48.917645203,2.3663950439
750542359,2019-02-19,,True,48.94023053,2.3455748506
800601890,2019-02-20,A2 TELECOM SERVICES,False,48.9154787,2.3594448775
848763991,2019-02-28,,True,48.932605555,2.3559132833
535335616,2019-03-01,L'ART EST DANS L'AIR,False,48.943246422,2.3493523718
849624861,2019-03-01,,True,48.929721095,2.3536272526
501844104,2019-03-01,,True,48.908983843,2.3624648791
849178496,2019-03-01,,True,48.906543685,2.361726701
848840641,2019-03-04,,True,48.922888184,2.367958838
830043691,2019-03-04,AKCHAT SERVICES,False,48.925164455,2.3496360775
848887865,2019-03-15,,True,48.935707733,2.3476656048
509825428,2019-03-18,,True,48.932381627,2.3671887532
821357571,2019-03-18,TRANSPORT PRIVAT,False,48.942069844,2.3721929964
441370327,2019-03-25,,True,48.916600078,2.363654206
498870567,2019-04-02,LA BATIMENT ET LA PEINTURE,False,48.911338078,2.3600756926
849977244,2019-04-10,,True,48.916469549,2.366514424
850217258,2019-04-10,DIGITALLIS,False,48.916904098,2.3663795059
790529341,2019-04-10,,True,48.930682136,2.3536381059
844526533,2019-04-16,,True,48.937567118,2.3563020442
750589822,2019-04-23,LM PRO SERVICES,False,48.938667795,2.3599542111
841054158,2019-05-15,,True,48.931830984,2.3653842287
850932997,2019-05-17,,True,48.948286657,2.3599700462
841673593,2019-05-18,H.B DIFFUSION,False,48.937755623,2.3553511335
850602541,2019-05-20,,True,48.91436458,2.3662303181
395028558,2019-05-31,HADDADI FRERES SARL,False,48.93637562,2.3525722625
800767113,2019-06-03,,True,48.929662206,2.3653403937
851486910,2019-06-10,,True,48.923094992,2.3677656815
850933219,2019-06-10,,True,48.942512945,2.3520375778
852216415,2019-06-27,,True,48.946102566,2.3702046731
831000583,2019-07-01,,True,48.940566574,2.3593379707
431967538,2019-07-31,,True,48.93602373,2.3659964748
852980655,2019-08-10,,True,48.914271597,2.3444385979
853213080,2019-08-19,,True,48.942575548,2.3509760499
130016371,2019-08-26,ETABLISSEMENT PUBLIC CAMPUS CONDORCET,False,48.907611204,2.3646265898
851254706,2019-08-26,WEB SEA MANTRA,False,48.930612803,2.3550574764
508506292,2019-08-30,,True,48.937271992,2.3601347809
804493880,2019-09-01,R.A.F. IMPORT,False,48.937253297,2.3570950593
851344499,2019-09-01,ADGENCIE,False,48.937755623,2.3553511335
810793042,2019-09-02,TILILA,False,48.93678161,2.351833232
851977504,2019-09-05,AII BAGNOLET,False,48.912127918,2.3576019029
830743696,2019-09-10,JURI-FORMALITES,False,48.936857285,2.3506952157
538458373,2019-09-12,LEMAY MG,False,48.925164455,2.3496360775
831747399,2019-09-15,LES PETITS CHAUDRONS,False,48.907280843,2.3621815089
837655521,2019-09-17,,True,48.914639444,2.3531799627
817961436,2019-09-18,VTC ELITE DRIVER,False,48.938860814,2.3617986599
845327923,2019-09-18,,True,48.917009821,2.3627445244
753176494,2019-10-01,,True,48.908542886,2.3635930908
831931779,2019-10-01,,True,48.914757849,2.3573347539
878400746,2019-10-01,HENNI TRANSPORT,False,48.926615991,2.3522897349
441370327,2019-10-01,,True,48.916600078,2.363654206
419445861,2019-10-05,SCI MEZIERE,False,48.926625837,2.3698044504
805365376,2019-10-08,RIDE SERVICES,False,48.922353126,2.3374168898
878147735,2019-10-08,SRG COUTURE,False,48.936341861,2.3505876699
842362774,2019-10-11,SO FOODS,False,48.941781232,2.3584465756
847756525,2019-10-13,MMS,False,48.943322953,2.383762685
751025693,2019-10-17,LES ENFANTS DU PARADIS-COMPAGNIE DE THEATRE,False,48.93224187,2.3573180492
878227040,2019-10-20,,True,48.917645203,2.3663950439
814356481,2019-10-25,,True,48.911911257,2.3572630731
845205426,2019-10-30,H-TRANSPORT,False,48.937380785,2.3457553972
438449423,2019-10-31,SCI DES 3M,False,48.911171157,2.3576205339
795235902,2019-11-06,LG CONSEILS,False,48.936857285,2.3506952157
747150712,2019-11-07,TERIDEAL MABILLON,False,48.926706561,2.3749319857
879266310,2019-11-18,SAFETY ENGINEER,False,48.925629671,2.3497872076
879216182,2019-11-19,AVA REAL ESTATE,False,48.915513043,2.3638819929
879751915,2019-11-26,SUR LE PONT,False,48.929845509,2.3528518371
810027854,2019-12-05,,True,48.923921468,2.3674294778
879701787,2019-12-11,SAS MC45,False,48.933433257,2.3509122549
879837540,2019-12-12,AUTO CAR-SEINES,False,48.923433641,2.3677438259
825390065,2019-12-24,,True,48.940566574,2.3593379707
811945708,2019-12-31,SGR,False,48.925629671,2.3497872076
800263956,2020-01-01,ARCADIA,False,48.943825744,2.3545100129
844307033,2020-01-01,,True,48.923671562,2.3677886989
849413026,2020-01-01,FOOTBALL ACADEMY,False,48.916709086,2.339431536
430162354,2020-01-01,,True,48.940356912,2.3441821964
837826627,2020-01-09,,True,48.937090591,2.3710563617
880744487,2020-01-10,COSY HOUSES,False,48.915962749,2.3664209858
882304462,2020-01-22,,True,48.916384778,2.3555769765
880963947,2020-01-26,V.M.G CONSTRUCT,False,48.923364201,2.3674853809
819471582,2020-01-27,,True,48.932840127,2.3571932748
833602378,2020-02-01,,True,48.938544724,2.3467932338
431847953,2020-02-01,,True,48.942587238,2.350975904
539754879,2020-02-04,,True,48.936153948,2.3498481298
840655641,2020-02-10,RENOV-BAT-HORIZON,False,48.915788447,2.3588447871
811767797,2020-02-17,,True,48.932088468,2.3528758027
881805568,2020-02-24,TVB,False,48.925164455,2.3496360775
882309735,2020-03-01,,True,48.916386029,2.3529059588
504443508,2020-03-05,,True,48.940645929,2.3508540575
850241886,2020-03-11,,True,48.935265084,2.3710469011
750476400,2020-03-15,CLINAMEN,False,48.927862985,2.3663920796
842473472,2020-03-16,PARIS BTM,False,48.925629671,2.3497872076
882668460,2020-04-02,,True,48.912697597,2.360739948
888559929,2020-05-18,MV INVESTISSEMENTS,False,48.923622615,2.3678861862
883608887,2020-05-23,,True,48.917539318,2.3579922189
841210065,2020-05-28,OFIUXUS CONSULTING,False,48.936341861,2.3505876699
841264641,2020-06-01,,True,48.936016334,2.3689572709
843951575,2020-06-01,AS DRIVE,False,48.916386029,2.3529059588
789232857,2020-06-01,,True,48.915887177,2.3567954816
885040519,2020-06-01,ATELIER DU STORE,False,48.933733026,2.3771530956
885040519,2020-06-01,ATELIER DU STORE,False,48.933733026,2.3771530956
877646075,2020-06-01,MENEA,False,48.943511031,2.3459393153
843613068,2020-06-17,MBS SERVICES,False,48.943436699,2.3494167501
524991148,2020-06-27,LUMIERE DU SAVOIR,False,48.944242703,2.3710309017
818443517,2020-07-01,,True,48.944274867,2.3786813724
884776550,2020-07-01,,True,48.934870124,2.3488703312
847993854,2020-07-01,DK ENERGIES,False,48.914956412,2.3493038234
884828674,2020-07-06,,True,48.924995732,2.370240297
885389908,2020-07-15,BATI TOP,False,48.936341861,2.3505876699
824230296,2020-08-01,,True,48.94212777,2.3559731157
887989093,2020-08-05,SOZ CONSTRUCTION,False,48.915962749,2.3664209858
887510477,2020-08-11,DOSSO,False,48.916469549,2.366514424
888099363,2020-08-11,MARINA NEUF TROIS,False,48.917645203,2.3663950439
883635393,2020-08-17,TRC,False,48.92697895,2.3526067574
888288297,2020-08-26,,True,48.937439023,2.3596361218
847564606,2020-08-26,,True,48.936466371,2.3603123151
888414174,2020-08-26,,True,48.935431338,2.3514187171
747150712,2020-09-01,TERIDEAL MABILLON,False,48.926706561,2.3749319857
888440161,2020-09-01,SEN SAVEURS,False,48.916895959,2.3550790135
219300662,2020-09-01,COMMUNE DE ST DENIS,False,48.916289632,2.357217594
822178257,2020-09-02,AKCHAD SERVICES,False,48.928172008,2.365819193
887883866,2020-09-03,OSBERN,False,48.923185441,2.3676936195
890472392,2020-09-20,RAYA GOLD,False,48.922888184,2.367958838
894258102,2020-09-29,DKS,False,48.938055124,2.3598889916
837862655,2020-10-01,,True,48.932212722,2.3579870794
414315812,2020-10-01,,True,48.935700205,2.3560850412
850195017,2020-10-01,,True,48.936693055,2.3434118258
880527676,2020-10-01,NINO TIME,False,48.919635077,2.3429682379
811648955,2020-10-08,S.T.T.B RAVALEMENT,False,48.911839955,2.3575672547
890175433,2020-10-14,ATR TELECOM,False,48.923185441,2.3676936195
804776458,2020-10-14,,True,48.93850703,2.3536081738
889407482,2020-10-15,,True,48.922888184,2.367958838
843034125,2020-11-02,,True,48.938544724,2.3467932338
888728516,2020-11-02,B.G.D,False,48.908341905,2.3593946426
890990401,2020-11-12,,True,48.923982301,2.3675392784
852105923,2020-11-12,,True,48.92364932,2.3646037933
889900676,2020-11-16,MON OEIL SUR TERRE,False,48.943174721,2.3661482186
891398935,2020-11-18,,True,48.916469549,2.366514424
497545830,2020-11-26,QUICK RESTAURANTS,False,48.903733968,2.3627061094
849153374,2020-11-26,MM BAT,False,48.943699698,2.3681541424
884083239,2020-11-27,,True,48.934337914,2.3675935556
510627540,2020-12-01,HSA INCENDIE,False,48.943043604,2.3430812822
908481492,2020-12-13,DS QUICK SERVICES,False,48.928506567,2.3667587466
790779953,2020-12-23,,True,48.935612015,2.3560738478
791325749,2020-12-29,,True,48.915503165,2.3598157129
538918426,2020-12-31,VALDEN COUVERTURE,False,48.9492747,2.3573997502
884095266,2021-01-01,,True,48.948180595,2.3587680861
884095480,2021-01-01,,True,48.948180595,2.3587680861
884139437,2021-01-01,,True,48.948180595,2.3587680861
518555347,2021-01-01,CGI INGENIERIE,False,48.92708369,2.3414124986
844380816,2021-01-01,,True,48.932275453,2.3512000926
814086658,2021-01-01,DELTA PLANET SERVICES,False,48.943043604,2.3430812822
911188639,2021-01-01,,True,48.908326031,2.3586802256
535349401,2021-01-04,,True,48.911403262,2.3569154301
889326427,2021-01-04,BS FIBRES,False,48.939309884,2.3509075884
841873193,2021-01-06,,True,48.914479186,2.3573572972
892858978,2021-01-12,,True,48.940508404,2.3557332452
838809424,2021-01-13,S.A.R.B. CONCEPT,False,48.945953914,2.3665689833
348602566,2021-01-18,CONTACT SPECTACLE,False,48.937997266,2.3620246614
812548188,2021-01-18,CHENAWA,False,48.927754204,2.3635136905
845246750,2021-01-25,,True,48.942114858,2.371550414
842494304,2021-01-26,,True,48.935348354,2.3789789497
800538811,2021-01-29,RYMEX,False,48.943043604,2.3430812822
805175072,2021-02-01,,True,48.936056665,2.356651204
909428542,2021-02-01,,True,48.923295024,2.3674814454
893025460,2021-02-01,MASHA,False,48.92826373,2.365818075
399305069,2021-02-01,BEN'S WILSON,False,48.911589372,2.3584667391
884445222,2021-02-04,,True,48.941698705,2.3474894476
893947341,2021-02-10,,True,48.923426614,2.3673836359
820821312,2021-02-10,,True,48.945084903,2.3704363911
894187343,2021-02-12,SAFETY MASTER,False,48.922353126,2.3374168898
894115807,2021-02-15,,True,48.942490799,2.3866981187
450373832,2021-02-18,,True,48.927976555,2.3633867737
838603025,2021-02-24,DIFFPAQ SERVICES,False,48.930500502,2.3525761757
887510477,2021-03-01,DOSSO,False,48.916469549,2.366514424
894617893,2021-03-01,MJM,False,48.923632471,2.368732171
880456249,2021-03-01,,True,48.917931999,2.3454197108
894727171,2021-03-02,,True,48.923109584,2.3679747082
843943507,2021-03-10,MEGA EXO,False,48.925164455,2.3496360775
895220853,2021-03-13,,True,48.915962749,2.3664209858
895321271,2021-03-16,,True,48.923982301,2.3675392784
895276368,2021-03-22,,True,48.937439023,2.3596361218
897785218,2021-03-31,,True,48.915962749,2.3664209858
897785374,2021-03-31,,True,48.915962749,2.3664209858
793677964,2021-04-01,,True,48.940929159,2.3829049349
897917092,2021-04-01,,True,48.923679735,2.3679741969
852620343,2021-04-02,TRANSCENDANSE,False,48.908608659,2.3622634666
900296468,2021-04-13,STUDIO POURQUOI PAS,False,48.92892337,2.3514534421
429923287,2021-04-16,,True,48.938798073,2.3487138673
831171715,2021-04-25,MOREL BAT,False,48.946102566,2.3702046731
898846233,2021-04-27,REGENCY SERVICES ECOCAR,False,48.906249628,2.3622364361
828151654,2021-04-27,,True,48.932431773,2.368000268
892858978,2021-05-10,,True,48.940508404,2.3557332452
828779934,2021-05-22,M.A.I,False,48.915134773,2.358195169
850256850,2021-05-24,STAFF BUILD,False,48.915348651,2.3571596284
899014237,2021-05-26,,True,48.936200418,2.3551206081
448722736,2021-06-01,,True,48.935558924,2.3513980164
843510181,2021-06-01,,True,48.924846734,2.3677498551
892788811,2021-06-01,SOS BIKERS,False,48.925164455,2.3496360775
901567859,2021-06-03,LYNA,False,48.938171569,2.369814323
350418083,2021-06-07,,True,48.917645203,2.3663950439
437630981,2021-06-14,CHARLES PARIS,False,48.92892337,2.3514534421
900509837,2021-06-14,DOUGLASS MENUISERIE,False,48.923302681,2.3603518721
842081234,2021-06-21,FDD,False,48.92404164,2.3678263714
835393174,2021-06-24,OSTERIA,False,48.93616743,2.3442837445
901692541,2021-06-25,,True,48.912697597,2.360739948
847867587,2021-07-05,,True,48.937439023,2.3596361218
879463321,2021-07-19,IDEAL 2020,False,48.927612305,2.3403516412
903600724,2021-08-06,EGY S.M,False,48.917645203,2.3663950439
902816453,2021-08-20,,True,48.93637562,2.3525722625
819184300,2021-08-30,,True,48.917400864,2.3579993851
900462227,2021-09-01,KID FOOD,False,48.911839955,2.3575672547
851941534,2021-09-01,STOPTCA,False,48.940159495,2.3642915417
852283357,2021-09-01,FREEM CONSEIL,False,48.91408244,2.3464405638
837656503,2021-09-07,,True,48.927813928,2.3668089394
448841767,2021-09-14,FEDERATION NATIONALE D'EDUCATION ET DE PROMOTION DE LA SANTE,False,48.921196577,2.3438464443
539651190,2021-09-20,,True,48.906592368,2.360299383
903821213,2021-09-21,EDDY PARADISE COIFFURE,False,48.937439023,2.3596361218
903847267,2021-09-21,LOCADINE,False,48.923426614,2.3673836359
850662321,2021-09-22,AUTO CLEAN,False,48.925629671,2.3497872076
528493174,2021-09-27,,True,48.931747905,2.3431721847
821147378,2021-09-29,S1P SERVICES,False,48.913999165,2.3461275166
904644093,2021-09-30,CARRO.SPEEDS,False,48.923180824,2.3681139948
750769267,2021-10-01,MCD,False,48.913998498,2.3469449581
832667372,2021-10-08,,True,48.933181061,2.3502087733
519215669,2021-10-09,,True,48.937439023,2.3596361218
904943040,2021-10-15,VANCARAUTO,False,48.934966645,2.350964511
908744808,2021-10-22,DVE-RENOV,False,48.929375047,2.3644551156
841149370,2021-11-01,,True,48.914362894,2.3532940562
907758189,2021-11-04,LM FORMARTION,False,48.919416233,2.3453917615
414315812,2021-11-10,,True,48.935700205,2.3560850412
519454086,2021-11-17,,True,48.941022561,2.3519865216
908645666,2021-11-26,,True,48.924932701,2.3716123289
904805421,2021-12-01,,True,48.937411861,2.3459953915
851991042,2021-12-01,,True,48.940998865,2.3522612104
502976269,2021-12-09,,True,48.917168236,2.3527052
909766636,2021-12-21,SELARLU PIERRE MALIKA,False,48.94074352,2.347231133
842055543,2021-12-31,,True,48.934405879,2.3693985811
813886223,2022-01-01,,True,48.93480496,2.3435683326
803961267,2022-01-02,BATIMONDE,False,48.936759155,2.3709098063
909370066,2022-01-02,KAYA,False,48.904455308,2.3581590503
851848879,2022-01-03,ABC TRANSPORT,False,48.920194304,2.3652298911
908543820,2022-01-03,LKS FIBRE,False,48.929721095,2.3536272526
909205411,2022-01-12,,True,48.917645203,2.3663950439
909554925,2022-01-21,,True,48.923982301,2.3675392784
897901690,2022-01-21,ZZ INEST,False,48.912958462,2.3610558783
843720434,2022-02-03,SATEX,False,48.936630806,2.3549850491
519714877,2022-02-04,SAINT DENIS IMMOBILIER,False,48.932752603,2.3556315165
503052748,2022-02-04,,True,48.925385344,2.3672260774
890280175,2022-02-07,R.M.S,False,48.926443617,2.368058129
910338888,2022-02-08,,True,48.939994379,2.3506014515
910474964,2022-02-19,,True,48.915962749,2.3664209858
451547822,2022-02-20,,True,48.936341861,2.3505876699
910408996,2022-02-21,VICENT BAT,False,48.926868187,2.3653383087
910720689,2022-02-25,SAI GROUP,False,48.924301763,2.3682272994
